UTC,air_temp,M1,M2,M3,AMB,OBStar,OBPort,FPA,ROIC,boardid,med_counts,sun_alt
60754.60829431713,8.7,3.698,3.178,344.474,3.047,12.41009604357798,13.07588285987846,-25.64625436938383,-22.11449951171875,1,14481.0,8.62777317223174
60754.60829431713,8.7,3.698,3.178,344.474,3.047,12.41009604357798,13.07588285987846,-32.9054139294883,-21.85039536132808,3,15895.0,8.62777317223174
60754.60829431713,8.7,3.698,3.178,344.474,3.047,12.41009604357798,13.07588285987846,-37.93199259730176,-34.93092487792973,4,11735.0,8.62777317223174
60753.93641494213,11.7,7.149,8.601,320.818,10.904,17.96750378933898,18.70061817217061,-1158.693271405,-27.1051756835937,2,15486.0,40.78677736852969
60753.93641494213,11.7,7.149,8.601,320.818,10.904,17.96750378933898,18.70061817217061,-23.51225950320799,-18.84694374999998,6,13603.0,40.78677736852969
60753.93641494213,11.7,7.149,8.601,320.818,10.904,17.96750378933898,18.70061817217061,-33.83587407862012,-26.5957551513672,5,19564.0,40.78677736852969
60753.93641494213,11.7,7.149,8.601,320.818,10.904,17.96750378933898,18.70061817217061,-25.64625436938383,-21.0317192382812,1,16050.0,40.78677736852969
60753.93641494213,11.7,7.149,8.601,320.818,10.904,17.96750378933898,18.70061817217061,-32.54553131203227,-19.9207944824218,3,19849.0,40.78677736852969
60753.93641494213,11.7,7.149,8.601,320.818,10.904,17.96750378933898,18.70061817217061,-37.57210997984572,-34.93092487792973,4,12251.0,40.78677736852969
60754.51277916667,7.8,3.895,3.277,332.597,2.753,12.31739496283575,12.77800434637507,-30.10138306281254,-26.02040541992181,2,13910.0,-19.91649758989554
60754.51277916667,7.8,3.895,3.277,332.597,2.753,12.31739496283575,12.77800434637507,-23.87214212066408,-18.95615312499996,6,12724.0,-19.91649758989554
60754.51277916667,7.8,3.895,3.277,332.597,2.753,12.31739496283575,12.77800434637507,-32.39634360879592,-26.4863806152344,5,18376.0,-19.91649758989554
60754.51277916667,7.8,3.895,3.277,332.597,2.753,12.31739496283575,12.77800434637507,-26.00613698683981,-22.00622148437492,1,14550.0,-19.91649758989554
60754.51277916667,7.8,3.895,3.277,332.597,2.753,12.31739496283575,12.77800434637507,-32.54553131203227,-21.52879521484368,3,15998.0,-19.91649758989554
60754.51277916667,7.8,3.895,3.277,332.597,2.753,12.31739496283575,12.77800434637507,-37.57210997984572,-34.93092487792973,4,11678.0,-19.91649758989554
60754.13770931713,7.2,8.333,8.699,788.8,5.993,15.17779569453711,15.78481197908036,-26.86243950570804,-25.69497434082029,2,14589.0,-17.34549736499424
60754.13770931713,7.2,8.333,8.699,788.8,5.993,15.17779569453711,15.78481197908036,-23.51225950320799,-19.39299062499998,6,13197.0,-17.34549736499424
60754.13770931713,7.2,8.333,8.699,788.8,5.993,15.17779569453711,15.78481197908036,-33.11610884370805,-26.5957551513672,5,19104.0,-17.34549736499424
60754.13770931713,7.2,8.333,8.699,788.8,5.993,15.17779569453711,15.78481197908036,-25.64625436938383,-21.57310937499994,1,15260.0,-17.34549736499424
60754.13770931713,7.2,8.333,8.699,788.8,5.993,15.17779569453711,15.78481197908036,-32.9054139294883,-21.20719506835934,3,17150.0,-17.34549736499424
60754.13770931713,7.2,8.333,8.699,788.8,5.993,15.17779569453711,15.78481197908036,-37.93199259730176,-34.93092487792973,4,12013.0,-17.34549736499424
60754.43579297454,7.7,4.191,3.77,300.824,2.753,12.34057187351612,12.96050830036128,-27.94208735807621,-25.80345136718745,2,13993.0,-41.0282472270025
60754.43579297454,7.7,4.191,3.77,300.824,2.753,12.34057187351612,12.96050830036128,-23.51225950320799,-19.61140937499999,6,12781.0,-41.0282472270025
60754.43579297454,7.7,4.191,3.77,300.824,2.753,12.34057187351612,12.96050830036128,-32.39634360879592,-26.5957551513672,5,18378.0,-41.0282472270025
60754.43579297454,7.7,4.191,3.77,300.824,2.753,12.34057187351612,12.96050830036128,-25.28637175192773,-21.8979434570312,1,14485.0,-41.0282472270025
60754.43579297454,7.7,4.191,3.77,300.824,2.753,12.34057187351612,12.96050830036128,-32.54553131203227,-21.52879521484368,3,16008.0,-41.0282472270025
60754.43579297454,7.7,4.191,3.77,300.824,2.753,12.34057187351612,12.96050830036128,-38.29187521475785,-34.93092487792973,4,11730.0,-41.0282472270025
60753.92928280093,12.7,7.051,8.403,269.645,10.805,17.80599360113425,18.63834638516935,-305.0517027992383,-25.69497434082029,2,15088.0,42.51539453389252
60753.92928280093,12.7,7.051,8.403,269.645,10.805,17.80599360113425,18.63834638516935,-23.87214212066408,-18.95615312499996,6,13553.0,42.51539453389252
60753.92928280093,12.7,7.051,8.403,269.645,10.805,17.80599360113425,18.63834638516935,-33.83587407862012,-26.70512968749995,5,19626.0,42.51539453389252
60753.92928280093,12.7,7.051,8.403,269.645,10.805,17.80599360113425,18.63834638516935,-26.00613698683981,-21.24827529296869,1,16016.0,42.51539453389252
60753.92928280093,12.7,7.051,8.403,269.645,10.805,17.80599360113425,18.63834638516935,-32.54553131203227,-19.9207944824218,3,19792.0,42.51539453389252
60753.92928280093,12.7,7.051,8.403,269.645,10.805,17.80599360113425,18.63834638516935,-37.93199259730176,-34.93092487792973,4,12242.0,42.51539453389252
60754.38589215278,8.6,4.487,4.263,281.621,2.851,12.45065344994221,13.11041791709374,-28.3019699755323,-26.4543135253906,2,14053.0,-51.61330034303872
60754.38589215278,8.6,4.487,4.263,281.621,2.851,12.45065344994221,13.11041791709374,-23.87214212066408,-20.26666562499997,6,12797.0,-51.61330034303872
60754.38589215278,8.6,4.487,4.263,281.621,2.851,12.45065344994221,13.11041791709374,-32.03646099133988,-26.15825700683592,5,18552.0,-51.61330034303872
60754.38589215278,8.6,4.487,4.263,281.621,2.851,12.45065344994221,13.11041791709374,-25.64625436938383,-21.8979434570312,1,14506.0,-51.61330034303872
60754.38589215278,8.6,4.487,4.263,281.621,2.851,12.45065344994221,13.11041791709374,-32.9054139294883,-21.63599526367182,3,16020.0,-51.61330034303872
60754.38589215278,8.6,4.487,4.263,281.621,2.851,12.45065344994221,13.11041791709374,-37.93199259730176,-34.93092487792973,4,11699.0,-51.61330034303872
60753.84365155092,11.0,5.177,6.53,167.199,9.332,16.65473506278209,17.61048352008061,-1158.693271405,-27.53908378906249,2,14981.0,56.10912944974825
60753.84365155092,11.0,5.177,6.53,167.199,9.332,16.65473506278209,17.61048352008061,-23.87214212066408,-19.28378125,6,13328.0,56.10912944974825
60753.84365155092,11.0,5.177,6.53,167.199,9.332,16.65473506278209,17.61048352008061,-33.47599146116409,-26.70512968749995,5,19107.0,56.10912944974825
60753.84365155092,11.0,5.177,6.53,167.199,9.332,16.65473506278209,17.61048352008061,-26.00613698683981,-21.68138740234372,1,15504.0,56.10912944974825
60753.84365155092,11.0,5.177,6.53,167.199,9.332,16.65473506278209,17.61048352008061,-32.9054139294883,-19.59919433593745,3,19964.0,56.10912944974825
60753.84365155092,11.0,5.177,6.53,167.199,9.332,16.65473506278209,17.61048352008061,-38.29187521475785,-34.93092487792973,4,12105.0,56.10912944974825
60754.04205358796,11.5,8.826,9.882,485.225,10.609,17.90516494729069,18.67514354450039,-1158.693271405,-27.21365270996091,2,15702.0,11.25083010085345
60754.04205358796,11.5,8.826,9.882,485.225,10.609,17.90516494729069,18.67514354450039,-23.51225950320799,-18.84694374999998,6,13587.0,11.25083010085345
60754.04205358796,11.5,8.826,9.882,485.225,10.609,17.90516494729069,18.67514354450039,-33.11610884370805,-26.5957551513672,5,19721.0,11.25083010085345
60754.04205358796,11.5,8.826,9.882,485.225,10.609,17.90516494729069,18.67514354450039,-25.28637175192773,-21.13999726562497,1,16091.0,11.25083010085345
60754.04205358796,11.5,8.826,9.882,485.225,10.609,17.90516494729069,18.67514354450039,-32.9054139294883,-20.45679472656246,3,19136.0,11.25083010085345
60754.04205358796,11.5,8.826,9.882,485.225,10.609,17.90516494729069,18.67514354450039,-37.93199259730176,-34.93092487792973,4,12275.0,11.25083010085345
60753.9706636574,12.6,7.839,9.093,337.843,11.1,17.99583845966939,18.87610245298083,-26.86243950570804,-25.69497434082029,2,15207.0,31.83981924607523
60753.9706636574,12.6,7.839,9.093,337.843,11.1,17.99583845966939,18.87610245298083,-23.51225950320799,-19.06536249999999,6,13681.0,31.83981924607523
60753.9706636574,12.6,7.839,9.093,337.843,11.1,17.99583845966939,18.87610245298083,-33.83587407862012,-26.81450422363281,5,19689.0,31.83981924607523
60753.9706636574,12.6,7.839,9.093,337.843,11.1,17.99583845966939,18.87610245298083,-25.64625436938383,-21.24827529296869,1,15999.0,31.83981924607523
60753.9706636574,12.6,7.839,9.093,337.843,11.1,17.99583845966939,18.87610245298083,-32.54553131203227,-20.13519458007806,3,19482.0,31.83981924607523
60753.9706636574,12.6,7.839,9.093,337.843,11.1,17.99583845966939,18.87610245298083,-37.93199259730176,-34.93092487792973,4,12337.0,31.83981924607523
60754.51420054398,7.8,3.895,3.277,333.389,2.753,12.320293170334,12.71427221665689,-29.74150044535645,-25.69497434082029,2,13990.0,-19.50088648788824
60754.51420054398,7.8,3.895,3.277,333.389,2.753,12.320293170334,12.71427221665689,-24.23202473812012,-19.39299062499998,6,12784.0,-19.50088648788824
60754.51420054398,7.8,3.895,3.277,333.389,2.753,12.320293170334,12.71427221665689,-32.39634360879592,-26.4863806152344,5,18516.0,-19.50088648788824
60754.51420054398,7.8,3.895,3.277,333.389,2.753,12.320293170334,12.71427221665689,-26.00613698683981,-21.68138740234372,1,14464.0,-19.50088648788824
60754.51420054398,7.8,3.895,3.277,333.389,2.753,12.320293170334,12.71427221665689,-32.54553131203227,-21.63599526367182,3,15914.0,-19.50088648788824
60754.51420054398,7.8,3.895,3.277,333.389,2.753,12.320293170334,12.71427221665689,-37.93199259730176,-34.93092487792973,4,11722.0,-19.50088648788824
60754.5584019213,7.5,3.796,3.178,340.812,2.949,12.39850977556421,12.85042672393519,-29.74150044535645,-25.91192839355466,2,14002.0,-6.369399475414379
60754.5584019213,7.5,3.796,3.178,340.812,2.949,12.39850977556421,12.85042672393519,-23.87214212066408,-19.72061874999997,6,12746.0,-6.369399475414379
60754.5584019213,7.5,3.796,3.178,340.812,2.949,12.39850977556421,12.85042672393519,-32.03646099133988,-26.4863806152344,5,18497.0,-6.369399475414379
60754.5584019213,7.5,3.796,3.178,340.812,2.949,12.39850977556421,12.85042672393519,-25.64625436938383,-22.00622148437492,1,14563.0,-6.369399475414379
60754.5584019213,7.5,3.796,3.178,340.812,2.949,12.39850977556421,12.85042672393519,-32.54553131203227,-21.52879521484368,3,15927.0,-6.369399475414379
60754.5584019213,7.5,3.796,3.178,340.812,2.949,12.39850977556421,12.85042672393519,-37.93199259730176,-34.93092487792973,4,11728.0,-6.369399475414379
60754.01349633102,11.7,8.53,9.685,838.885,11.1,18.08924420515069,18.9412038043307,-1158.693271405,-27.53908378906249,2,15412.0,19.67984428393707
60754.01349633102,11.7,8.53,9.685,838.885,11.1,18.08924420515069,18.9412038043307,-23.87214212066408,-19.06536249999999,6,13602.0,19.67984428393707
60754.01349633102,11.7,8.53,9.685,838.885,11.1,18.08924420515069,18.9412038043307,-33.83587407862012,-26.81450422363281,5,19703.0,19.67984428393707
60754.01349633102,11.7,8.53,9.685,838.885,11.1,18.08924420515069,18.9412038043307,-25.64625436938383,-21.13999726562497,1,16125.0,19.67984428393707
60754.01349633102,11.7,8.53,9.685,838.885,11.1,18.08924420515069,18.9412038043307,-32.9054139294883,-20.34959467773427,3,19245.0,19.67984428393707
60754.01349633102,11.7,8.53,9.685,838.885,11.1,18.08924420515069,18.9412038043307,-38.29187521475785,-34.93092487792973,4,12290.0,19.67984428393707
60754.53844465278,7.6,3.895,3.277,342.594,2.949,12.41009604357798,12.83594224842316,-30.10138306281254,-26.02040541992181,2,13954.0,-12.3380338956395
60754.53844465278,7.6,3.895,3.277,342.594,2.949,12.41009604357798,12.83594224842316,-23.87214212066408,-19.72061874999997,6,12785.0,-12.3380338956395
60754.53844465278,7.6,3.895,3.277,342.594,2.949,12.41009604357798,12.83594224842316,-32.03646099133988,-26.4863806152344,5,18511.0,-12.3380338956395
60754.53844465278,7.6,3.895,3.277,342.594,2.949,12.41009604357798,12.83594224842316,-25.64625436938383,-21.78966542968743,1,14483.0,-12.3380338956395
60754.53844465278,7.6,3.895,3.277,342.594,2.949,12.41009604357798,12.83594224842316,-32.9054139294883,-21.63599526367182,3,15956.0,-12.3380338956395
60754.53844465278,7.6,3.895,3.277,342.594,2.949,12.41009604357798,12.83594224842316,-37.57210997984572,-34.93092487792973,4,11680.0,-12.3380338956395
60754.46288855324,7.4,4.092,3.671,311.91,2.753,12.24787079277388,13.02120434451268,-29.02173521044438,-25.58649731445308,2,13988.0,-34.01128630572097
60754.46288855324,7.4,4.092,3.671,311.91,2.753,12.24787079277388,13.02120434451268,-23.87214212066408,-19.61140937499999,6,12715.0,-34.01128630572097
60754.46288855324,7.4,4.092,3.671,311.91,2.753,12.24787079277388,13.02120434451268,-32.39634360879592,-26.37700607910153,5,18536.0,-34.01128630572097
60754.46288855324,7.4,4.092,3.671,311.91,2.753,12.24787079277388,13.02120434451268,-25.64625436938383,-22.00622148437492,1,14491.0,-34.01128630572097
60754.46288855324,7.4,4.092,3.671,311.91,2.753,12.24787079277388,13.02120434451268,-32.54553131203227,-21.52879521484368,3,16037.0,-34.01128630572097
60754.46288855324,7.4,4.092,3.671,311.91,2.753,12.24787079277388,13.02120434451268,-37.93199259730176,-35.04198325195313,4,11726.0,-34.01128630572097
60754.61258141204,9.1,-999.0,-999.0,-999.0,-999.0,12.52597403500058,13.04134780266317,-30.46126568026858,-25.91192839355466,2,13961.0,9.91016855675065
60754.61258141204,9.1,-999.0,-999.0,-999.0,-999.0,12.52597403500058,13.04134780266317,-23.87214212066408,-19.72061874999997,6,12728.0,9.91016855675065
60754.61258141204,9.1,-999.0,-999.0,-999.0,-999.0,12.52597403500058,13.04134780266317,-32.03646099133988,-26.37700607910153,5,18598.0,9.91016855675065
60754.61258141204,9.1,-999.0,-999.0,-999.0,-999.0,12.52597403500058,13.04134780266317,-25.64625436938383,-21.8979434570312,1,14503.0,9.91016855675065
60754.61258141204,9.1,-999.0,-999.0,-999.0,-999.0,12.52597403500058,13.04134780266317,-32.9054139294883,-21.63599526367182,3,15985.0,9.91016855675065
60754.61258141204,9.1,-999.0,-999.0,-999.0,-999.0,12.52597403500058,13.04134780266317,-37.93199259730176,-35.04198325195313,4,11702.0,9.91016855675065
60754.16622552084,7.6,7.642,7.91,784.544,5.208,14.43459149450874,15.10370088088383,-26.86243950570804,-25.04411218261714,2,14320.0,-25.62044284343165
60754.16622552084,7.6,7.642,7.91,784.544,5.208,14.43459149450874,15.10370088088383,-23.51225950320799,-19.17457187499997,6,13049.0,-25.62044284343165
60754.16622552084,7.6,7.642,7.91,784.544,5.208,14.43459149450874,15.10370088088383,-33.11610884370805,-26.4863806152344,5,18767.0,-25.62044284343165
60754.16622552084,7.6,7.642,7.91,784.544,5.208,14.43459149450874,15.10370088088383,-25.64625436938383,-21.78966542968743,1,14967.0,-25.62044284343165
60754.16622552084,7.6,7.642,7.91,784.544,5.208,14.43459149450874,15.10370088088383,-32.9054139294883,-21.31439511718742,3,16970.0,-25.62044284343165
60754.16622552084,7.6,7.642,7.91,784.544,5.208,14.43459149450874,15.10370088088383,-37.57210997984572,-34.93092487792973,4,11891.0,-25.62044284343165
60754.60116239583,8.1,3.698,3.178,344.276,2.949,12.37823107238209,13.01544813948133,-30.10138306281254,-26.12888244628903,2,14005.5,6.489138772811105
60754.60116239583,8.1,3.698,3.178,344.276,2.949,12.37823107238209,13.01544813948133,-23.87214212066408,-19.28378125,6,12794.0,6.489138772811105
60754.60116239583,8.1,3.698,3.178,344.276,2.949,12.37823107238209,13.01544813948133,-32.39634360879592,-26.37700607910153,5,18502.0,6.489138772811105
60754.60116239583,8.1,3.698,3.178,344.276,2.949,12.37823107238209,13.01544813948133,-25.64625436938383,-21.8979434570312,1,14493.0,6.489138772811105
60754.60116239583,8.1,3.698,3.178,344.276,2.949,12.37823107238209,13.01544813948133,-32.54553131203227,-21.63599526367182,3,15962.0,6.489138772811105
60754.60116239583,8.1,3.698,3.178,344.276,2.949,12.37823107238209,13.01544813948133,-37.93199259730176,-34.93092487792973,4,11725.0,6.489138772811105
60754.43151458333,7.9,4.191,3.77,300.032,2.753,12.33477764584602,12.9286433291654,-29.02173521044438,-26.02040541992181,2,13932.0,-42.0737212542336
60754.43151458333,7.9,4.191,3.77,300.032,2.753,12.33477764584602,12.9286433291654,-23.87214212066408,-19.61140937499999,6,12786.0,-42.0737212542336
60754.43151458333,7.9,4.191,3.77,300.032,2.753,12.33477764584602,12.9286433291654,-32.39634360879592,-26.37700607910153,5,18401.0,-42.0737212542336
60754.43151458333,7.9,4.191,3.77,300.032,2.753,12.33477764584602,12.9286433291654,-25.64625436938383,-22.00622148437492,1,14598.0,-42.0737212542336
60754.43151458333,7.9,4.191,3.77,300.032,2.753,12.33477764584602,12.9286433291654,-32.54553131203227,-21.42159516601555,3,15985.0,-42.0737212542336
60754.43151458333,7.9,4.191,3.77,300.032,2.753,12.33477764584602,12.9286433291654,-38.29187521475785,-34.93092487792973,4,11688.0,-42.0737212542336
60753.92785611111,12.8,6.952,8.403,262.023,10.805,17.82016093629945,18.65249848117876,-246.0309535364453,-25.58649731445308,2,15152.0,42.85465719001741
60753.92785611111,12.8,6.952,8.403,262.023,10.805,17.82016093629945,18.65249848117876,-23.87214212066408,-19.50219999999996,6,13541.0,42.85465719001741
60753.92785611111,12.8,6.952,8.403,262.023,10.805,17.82016093629945,18.65249848117876,-33.47599146116409,-26.70512968749995,5,19546.0,42.85465719001741
60753.92785611111,12.8,6.952,8.403,262.023,10.805,17.82016093629945,18.65249848117876,-25.28637175192773,-21.24827529296869,1,16017.0,42.85465719001741
60753.92785611111,12.8,6.952,8.403,262.023,10.805,17.82016093629945,18.65249848117876,-32.54553131203227,-19.9207944824218,3,19820.0,42.85465719001741
60753.92785611111,12.8,6.952,8.403,262.023,10.805,17.82016093629945,18.65249848117876,-37.93199259730176,-34.93092487792973,4,12242.0,42.85465719001741
60754.10488164352,7.2,8.924,9.488,756.73,7.368,16.19171485749883,16.89618642229792,-1158.693271405,-27.43060676269522,2,15190.0,-7.587944941356643
60754.10488164352,7.2,8.924,9.488,756.73,7.368,16.19171485749883,16.89618642229792,-23.87214212066408,-18.95615312499996,6,13348.0,-7.587944941356643
60754.10488164352,7.2,8.924,9.488,756.73,7.368,16.19171485749883,16.89618642229792,-33.11610884370805,-26.70512968749995,5,19365.0,-7.587944941356643
60754.10488164352,7.2,8.924,9.488,756.73,7.368,16.19171485749883,16.89618642229792,-25.64625436938383,-21.46483134765617,1,15445.0,-7.587944941356643
60754.10488164352,7.2,8.924,9.488,756.73,7.368,16.19171485749883,16.89618642229792,-32.9054139294883,-20.99279497070307,3,17847.0,-7.587944941356643
60754.10488164352,7.2,8.924,9.488,756.73,7.368,16.19171485749883,16.89618642229792,-38.29187521475785,-34.93092487792973,4,12124.0,-7.587944941356643
60753.91929510417,13.1,6.853,8.206,227.677,10.609,17.80882621239349,18.55909721207644,-27.22232212316408,-25.80345136718745,2,15000.0,44.83464504308158
60753.91929510417,13.1,6.853,8.206,227.677,10.609,17.80882621239349,18.55909721207644,-23.87214212066408,-18.737734375,6,13572.0,44.83464504308158
60753.91929510417,13.1,6.853,8.206,227.677,10.609,17.80882621239349,18.55909721207644,-33.47599146116409,-26.37700607910153,5,19597.0,44.83464504308158
60753.91929510417,13.1,6.853,8.206,227.677,10.609,17.80882621239349,18.55909721207644,-26.00613698683981,-21.13999726562497,1,15972.0,44.83464504308158
60753.91929510417,13.1,6.853,8.206,227.677,10.609,17.80882621239349,18.55909721207644,-32.54553131203227,-19.81359443359366,3,19741.0,44.83464504308158
60753.91929510417,13.1,6.853,8.206,227.677,10.609,17.80882621239349,18.55909721207644,-38.29187521475785,-34.93092487792973,4,12232.0,44.83464504308158
60754.14911658565,7.2,7.938,8.403,790.879,5.699,14.82943824029738,15.43143174829035,-27.22232212316408,-26.23735947265618,2,14412.0,-20.68573477421248
60754.14911658565,7.2,7.938,8.403,790.879,5.699,14.82943824029738,15.43143174829035,-23.87214212066408,-20.04824687499996,6,13113.0,-20.68573477421248
60754.14911658565,7.2,7.938,8.403,790.879,5.699,14.82943824029738,15.43143174829035,-32.75622622625201,-26.4863806152344,5,18969.0,-20.68573477421248
60754.14911658565,7.2,7.938,8.403,790.879,5.699,14.82943824029738,15.43143174829035,-25.64625436938383,-21.46483134765617,1,15066.0,-20.68573477421248
60754.14911658565,7.2,7.938,8.403,790.879,5.699,14.82943824029738,15.43143174829035,-32.9054139294883,-21.20719506835934,3,17165.0,-20.68573477421248
60754.14911658565,7.2,7.938,8.403,790.879,5.699,14.82943824029738,15.43143174829035,-37.57210997984572,-34.93092487792973,4,11937.0,-20.68573477421248
60754.21328268519,8.9,6.656,6.826,708.23,4.226,13.74931104314445,14.2743653950375,-27.22232212316408,-25.91192839355466,2,14250.0,-38.45536251570977
60754.21328268519,8.9,6.656,6.826,708.23,4.226,13.74931104314445,14.2743653950375,-23.87214212066408,-19.28378125,6,12987.0,-38.45536251570977
60754.21328268519,8.9,6.656,6.826,708.23,4.226,13.74931104314445,14.2743653950375,-32.75622622625201,-26.70512968749995,5,18708.0,-38.45536251570977
60754.21328268519,8.9,6.656,6.826,708.23,4.226,13.74931104314445,14.2743653950375,-26.00613698683981,-21.68138740234372,1,14906.0,-38.45536251570977
60754.21328268519,8.9,6.656,6.826,708.23,4.226,13.74931104314445,14.2743653950375,-32.54553131203227,-21.52879521484368,3,16490.0,-38.45536251570977
60754.21328268519,8.9,6.656,6.826,708.23,4.226,13.74931104314445,14.2743653950375,-38.29187521475785,-34.93092487792973,4,11818.0,-38.45536251570977
60754.58691759259,7.6,3.796,3.178,343.386,2.949,12.39850977556421,12.98947725138533,-29.38161782790041,-26.02040541992181,2,13943.0,2.207695432770211
60754.58691759259,7.6,3.796,3.178,343.386,2.949,12.39850977556421,12.98947725138533,-23.87214212066408,-19.72061874999997,6,12779.0,2.207695432770211
60754.58691759259,7.6,3.796,3.178,343.386,2.949,12.39850977556421,12.98947725138533,-32.75622622625201,-26.70512968749995,5,18460.0,2.207695432770211
60754.58691759259,7.6,3.796,3.178,343.386,2.949,12.39850977556421,12.98947725138533,-26.00613698683981,-21.8979434570312,1,14498.0,2.207695432770211
60754.58691759259,7.6,3.796,3.178,343.386,2.949,12.39850977556421,12.98947725138533,-32.9054139294883,-21.63599526367182,3,16009.0,2.207695432770211
60754.58691759259,7.6,3.796,3.178,343.386,2.949,12.39850977556421,12.98947725138533,-37.93199259730176,-34.93092487792973,4,11690.0,2.207695432770211
60754.37733997685,8.8,4.585,4.361,280.929,2.949,12.4564476776123,13.18236504755357,-28.3019699755323,-25.80345136718745,2,13979.0,-52.96216302629396
60754.37733997685,8.8,4.585,4.361,280.929,2.949,12.4564476776123,13.18236504755357,-23.51225950320799,-19.39299062499998,6,12797.0,-52.96216302629396
60754.37733997685,8.8,4.585,4.361,280.929,2.949,12.4564476776123,13.18236504755357,-32.39634360879592,-26.4863806152344,5,18480.0,-52.96216302629396
60754.37733997685,8.8,4.585,4.361,280.929,2.949,12.4564476776123,13.18236504755357,-25.64625436938383,-22.33105556640618,1,14622.0,-52.96216302629396
60754.37733997685,8.8,4.585,4.361,280.929,2.949,12.4564476776123,13.18236504755357,-32.54553131203227,-21.52879521484368,3,16068.0,-52.96216302629396
60754.37733997685,8.8,4.585,4.361,280.929,2.949,12.4564476776123,13.18236504755357,-37.93199259730176,-34.93092487792973,4,11708.0,-52.96216302629396
60754.41868924769,8.1,4.289,3.967,296.073,2.753,12.38981952772228,12.97209675570147,-28.66185259298828,-26.02040541992181,2,13963.0,-45.07902619509485
60754.41868924769,8.1,4.289,3.967,296.073,2.753,12.38981952772228,12.97209675570147,-23.87214212066408,-19.82982812500001,6,12739.0,-45.07902619509485
60754.41868924769,8.1,4.289,3.967,296.073,2.753,12.38981952772228,12.97209675570147,-32.39634360879592,-26.26763154296873,5,18398.0,-45.07902619509485
60754.41868924769,8.1,4.289,3.967,296.073,2.753,12.38981952772228,12.97209675570147,-25.64625436938383,-21.78966542968743,1,14603.0,-45.07902619509485
60754.41868924769,8.1,4.289,3.967,296.073,2.753,12.38981952772228,12.97209675570147,-32.54553131203227,-21.63599526367182,3,16087.0,-45.07902619509485
60754.41868924769,8.1,4.289,3.967,296.073,2.753,12.38981952772228,12.97209675570147,-37.93199259730176,-34.93092487792973,4,11689.0,-45.07902619509485
60753.99636844907,12.1,8.234,9.389,838.885,11.1,18.09490760811429,19.00064175271697,-26.86243950570804,-25.69497434082029,2,15280.0,24.63238748044018
60753.99636844907,12.1,8.234,9.389,838.885,11.1,18.09490760811429,19.00064175271697,-23.51225950320799,-18.95615312499996,6,13631.0,24.63238748044018
60753.99636844907,12.1,8.234,9.389,838.885,11.1,18.09490760811429,19.00064175271697,-33.83587407862012,-26.70512968749995,5,19647.0,24.63238748044018
60753.99636844907,12.1,8.234,9.389,838.885,11.1,18.09490760811429,19.00064175271697,-25.64625436938383,-21.24827529296869,1,16132.0,24.63238748044018
60753.99636844907,12.1,8.234,9.389,838.885,11.1,18.09490760811429,19.00064175271697,-32.9054139294883,-20.34959467773427,3,19301.0,24.63238748044018
60753.99636844907,12.1,8.234,9.389,838.885,11.1,18.09490760811429,19.00064175271697,-37.93199259730176,-34.93092487792973,4,12290.0,24.63238748044018
60754.45576064815,7.4,4.092,3.671,309.237,2.753,12.18703468322754,12.96050830036128,-29.38161782790041,-26.02040541992181,2,13991.0,-35.91436889251275
60754.45576064815,7.4,4.092,3.671,309.237,2.753,12.18703468322754,12.96050830036128,-23.51225950320799,-19.61140937499999,6,12716.0,-35.91436889251275
60754.45576064815,7.4,4.092,3.671,309.237,2.753,12.18703468322754,12.96050830036128,-32.39634360879592,-26.4863806152344,5,18447.0,-35.91436889251275
60754.45576064815,7.4,4.092,3.671,309.237,2.753,12.18703468322754,12.96050830036128,-26.00613698683981,-21.8979434570312,1,14495.0,-35.91436889251275
60754.45576064815,7.4,4.092,3.671,309.237,2.753,12.18703468322754,12.96050830036128,-32.9054139294883,-21.42159516601555,3,15954.0,-35.91436889251275
60754.45576064815,7.4,4.092,3.671,309.237,2.753,12.18703468322754,12.96050830036128,-38.29187521475785,-35.04198325195313,4,11722.0,-35.91436889251275
60753.95354474537,12.8,7.544,8.798,838.885,11.002,17.98167112450418,18.79968284423653,-1158.693271405,-26.67126757812497,2,16427.0,36.42845893963016
60753.95354474537,12.8,7.544,8.798,838.885,11.002,17.98167112450418,18.79968284423653,-23.87214212066408,-18.95615312499996,6,13573.0,36.42845893963016
60753.95354474537,12.8,7.544,8.798,838.885,11.002,17.98167112450418,18.79968284423653,-33.83587407862012,-26.81450422363281,5,19517.0,36.42845893963016
60753.95354474537,12.8,7.544,8.798,838.885,11.002,17.98167112450418,18.79968284423653,-25.64625436938383,-21.13999726562497,1,16086.0,36.42845893963016
60753.95354474537,12.8,7.544,8.798,838.885,11.002,17.98167112450418,18.79968284423653,-32.9054139294883,-20.02799453124993,3,19586.0,36.42845893963016
60753.95354474537,12.8,7.544,8.798,838.885,11.002,17.98167112450418,18.79968284423653,-37.93199259730176,-34.93092487792973,4,12277.0,36.42845893963016
60754.09060164352,7.8,9.121,9.685,742.873,8.154,16.82233157025777,17.44897761074485,-26.14267427079591,-25.15258920898435,2,15153.0,-3.304614530575601
60754.09060164352,7.8,9.121,9.685,742.873,8.154,16.82233157025777,17.44897761074485,-23.87214212066408,-19.28378125,6,13435.0,-3.304614530575601
